left,bottom,pWP_mean,nlcd1_mean,nlcd2_mean,nlcd3_mean,nlcd4_mean,nlcd5_mean,nhlc1_mean,nhlc2_mean,nhlc3_mean,nhlc4_mean,nhlc5_mean,nhlc6_mean,bio1_mean,bio7_mean,bio12_mean,el_mean,rugg_mean,CellID,home_sum,pop_sum
890000.0,4630000.0,17.487266431,0.0,0.982821637427,0.0,0.00657894736842,0.0105994152047,,,,,,,99.8540856498,229.311754499,1114.71428571,0.26856650941,0.200674435054,2749,1.145050461,16.03070646
705000.0,4675000.0,20.3096457687,0.0697407580049,0.197533077557,0.459464304923,0.23428591918,0.0389759403349,,,,,,,102.91615695,343.586605254,1247.88095238,100.865418441,1.64015477114,922,0.006319068,1938.33338201
705000.0,4680000.0,35.2733335724,0.0813433374215,0.183247961908,0.290130582209,0.276098405598,0.169179712863,,,,,,,102.493453344,344.911520216,1175.27777778,93.870039313,1.62698087603,921,2.000554459,1657.27248517
705000.0,4685000.0,22.4154326078,0.0482627559253,0.144931693499,0.498906378859,0.219871633978,0.0880275377389,,,,,,,100.905488968,345.65773858,1210.75,108.267785794,2.92769885413,920,1.364993766,1731.4922174
705000.0,4690000.0,29.0410197569,0.103481659436,0.273405285238,0.308150166732,0.212879629962,0.102083258632,,,,,,,101.658134037,347.007643806,1264.86111111,95.9484959787,1.58783086909,919,13.427946855,6819.44059386
705000.0,4695000.0,32.1944494245,0.0278245903403,0.141704614723,0.289182114812,0.164401735451,0.376886944674,,,,,,,97.7093531291,347.061755952,1374.0952381,156.41537432,2.79000778947,918,4.663267741,1882.52283877
705000.0,4700000.0,32.7125389939,0.0140915773244,0.0775933163613,0.339488687296,0.168345942845,0.400480476173,,,,,,,94.5041003757,347.271319071,1400.94444444,203.747361064,2.97303708981,917,2.603950019,699.981461035
705000.0,4705000.0,30.0543583492,0.0128778587404,0.0631628309646,0.28940913354,0.185484452781,0.449065723974,,,,,,,91.5332016415,347.379622565,1431.80555556,248.822117573,3.45194504108,916,2.1960222,641.710151094
890000.0,4665000.0,18.7995815598,0.00833622785689,0.977075373394,0.0,0.0145883987496,0.0,,,,,,,96.1136894226,233.248138428,1095.0,0.335435838588,0.182843104544,2748,2.825166839,0.134531754
705000.0,4710000.0,22.0404101976,0.00688443472337,0.0371831187924,0.499946215354,0.217003119509,0.238983111621,,,,,,,89.3398806254,347.63059828,1478.63888889,284.521077608,3.0791289453,915,0.739745068,218.709146225
705000.0,4715000.0,25.3708630643,0.0836530531751,0.106529456058,0.407400767328,0.175481372584,0.226935350855,,,,,,,93.7373008728,349.73992266,1371.92857143,173.192398325,4.10204800713,914,4.926355989,1563.13011742
705000.0,4720000.0,27.4661694575,0.0405894797232,0.33292696045,0.245724120621,0.128043314568,0.252716124637,,,,,,,95.5621698168,351.067042033,1250.55555556,140.047298479,2.91927125922,913,3.496072608,610.416021852
705000.0,4725000.0,29.3703969307,0.0749585167015,0.370031022293,0.183680831109,0.147319818195,0.224009811702,0.0,0.0,0.0,0.0,0.0,0.0,97.8744044834,352.482172648,1081.33333333,105.114484697,2.05966576687,912,4.484261386,949.0460078
705000.0,4730000.0,32.1895606378,0.0753343612177,0.371508480046,0.159883825164,0.121266449138,0.272006884435,0.019292501284,0.0521314843349,0.0181689779147,0.0249101181305,0.00170133538778,0.00744735490498,97.1148166656,352.98104265,985.916666667,102.699469272,1.92901761746,911,46.141824583,1518.04254983
705000.0,4735000.0,25.376994514,0.0335974757073,0.248664347951,0.35695076912,0.142959589802,0.217827817419,0.0678604487855,0.12557055763,0.261099939353,0.282134763318,0.0428995499378,0.0114271122602,94.0384922936,352.942201887,1175.04761905,151.914099453,3.04210587799,910,10.374921139,820.521130997
705000.0,4740000.0,25.543189071,0.0388325146115,0.0852665925634,0.394886872961,0.125605077271,0.355408942594,0.0769893708704,0.072169555364,0.213412493217,0.407290369945,0.208688435635,0.0214497749689,89.1347232395,352.322866652,1285.19444444,224.295935193,4.47421962306,909,4.144751632,1310.02817683
705000.0,4745000.0,19.7965864678,0.00570117250529,0.0666571049518,0.406827064434,0.205923482377,0.314891175732,0.0136106831022,0.066801489471,0.250224704674,0.417501284027,0.228620955316,0.0232408834104,84.0341262817,351.590621948,1310.63888889,308.026026314,3.97444149223,908,5.121292922,201.139321254
705000.0,4750000.0,28.0506292804,0.0322126830676,0.267296731838,0.308238943799,0.14475867542,0.247492965875,0.0820645408408,0.244789172971,0.226531328801,0.341600434103,0.0670943853937,0.0379201378914,86.5830684238,353.007302178,1273.25,253.669850696,2.77123002662,907,123.60016614,811.629364664
705000.0,4755000.0,26.1649037255,0.0176055075478,0.134963605723,0.328875183764,0.154039226935,0.36451647603,0.0408886335344,0.130486131061,0.215646844776,0.442401608733,0.0919914456255,0.0785853362699,87.4267004104,354.00327846,1127.64285714,222.997974818,3.68488047065,906,51.384705396,671.865895471
705000.0,4760000.0,26.0118326222,0.0412707519094,0.32152461544,0.217720248127,0.099071318441,0.320413066083,0.0516820749872,0.165350539291,0.149749614792,0.210997688752,0.0622110939908,0.0221815613765,91.7992735969,355.971283807,1028.08333333,142.965098002,3.47657230386,905,12.342673586,868.055411288
705000.0,4765000.0,26.9410878841,0.0577647101008,0.402990426333,0.171465452329,0.0751192226326,0.292660188605,0.0688499473331,0.27099492483,0.0726802642919,0.151967825338,0.0294615212742,0.0245459478439,91.4490756989,356.558784485,944.222222222,131.552637832,2.40661874207,904,15.11590633,759.925610003
705000.0,4770000.0,28.8454946395,0.0953063932016,0.365161891785,0.169134784324,0.0737208218294,0.29667610886,0.0909381084618,0.156340770532,0.0569759647611,0.0707331865045,0.00683073190973,0.0213859363529,91.7572750515,357.355956184,891.111111111,128.149504194,2.63364983568,903,24.450125142,1568.06100261
705000.0,4775000.0,25.1897880885,0.147969121997,0.243813577664,0.29056345141,0.087764230575,0.229889618354,0.0669619928095,0.111710323575,0.109912686184,0.0355675398048,0.0240434001027,0.00780046224961,90.3432545132,357.579695808,868.277777778,151.715589982,4.13078447995,902,21.780145297,4832.58524144
705000.0,4780000.0,26.053677077,0.0718204309943,0.233102656962,0.229194305999,0.167449532074,0.298433073972,0.0522519071787,0.13875323183,0.181908136232,0.123336206071,0.0477832040601,0.0178428931661,88.4345243545,357.809648786,940.285714286,167.357360789,4.13051987094,901,7.093076281,700.557771532
705000.0,4785000.0,26.4391458048,0.0526013840582,0.283660224461,0.241277923196,0.146939653627,0.275520814658,0.054262823582,0.166076159469,0.0748826965431,0.0809792843691,0.0318554693734,0.0106610488685,87.4080681271,358.191564772,940.777777778,171.141673863,3.70161688634,900,12.123934142,598.086033793
705000.0,4790000.0,28.4259385421,0.116425830973,0.243644447632,0.198178493313,0.111585212808,0.330166015275,0.0806047765794,0.0993194658449,0.0464496661531,0.0228235747304,0.00548921417566,0.0138353877761,87.3717587789,358.843951755,866.722222222,167.993614959,3.97850935639,899,14.235416213,2220.36198314
705000.0,4795000.0,24.5761052745,0.0550754777869,0.27727777977,0.251927283158,0.108107139015,0.30761232027,0.0,0.0,0.0,0.0,0.0,0.0,83.8707010481,358.472777473,993.833333333,226.730703954,3.83402332699,898,20.428032371,1257.08347442
705000.0,4800000.0,22.1741905411,0.0334391458048,0.226282375009,0.345501767549,0.143099343482,0.251677368155,0.0,0.0069264898337,0.000414951003862,0.00236202879122,0.00494749273836,0.00220243225127,79.3779483977,357.911933536,1079.19047619,289.580152655,3.52585823203,897,17.365237478,504.861394683
705000.0,4805000.0,23.8922872817,0.0529958047976,0.194341855212,0.311628240525,0.17361683818,0.267417261286,0.0,0.0146379044684,0.00658063687725,0.00975860297894,0.012583461736,0.00330636877247,80.6562820011,358.959776984,997.972222222,261.660033646,3.56232119996,896,26.932981423,713.70506313
705000.0,4810000.0,17.1839434903,0.0242389472552,0.0792068557496,0.441392663774,0.123202696404,0.331958836817,0.0,0.0,0.0,0.0,0.0,0.0,73.1249995761,357.409777323,1054.55555556,416.228308398,7.564292703,895,40.836204611,435.728073708
705000.0,4815000.0,21.147800208,0.0404460539998,0.228333751658,0.340349241636,0.145648822116,0.245222130589,0.0,0.0,0.0,0.0,0.0,0.0,79.3158075545,359.805802239,913.0,273.372425959,5.00890605602,894,34.842274769,795.468839783
705000.0,4820000.0,22.2869590161,0.0484813505519,0.240350624053,0.280102445711,0.131447947479,0.299617632205,0.0,0.0,0.0,0.0,0.0,0.0,78.5663252331,360.249943324,844.095238095,264.155852233,4.08118014661,893,14.898888354,683.310375673
705000.0,4825000.0,23.5845315357,0.0228046900212,0.236688300047,0.297966940371,0.121194736276,0.321345333286,0.0,0.0,0.0,0.0,0.0,0.0,75.9049606323,360.170377943,864.833333333,303.114966387,4.01949235124,892,10.634277356,790.627213226
705000.0,4830000.0,23.8262755925,0.0257807737818,0.161210513106,0.251389436695,0.169242353616,0.392376922801,0.0,0.0,0.0,0.0,0.0,0.0,77.5159399245,361.283617655,896.666666667,271.294081971,3.98106959071,891,73.008444476,742.715784207
705000.0,4835000.0,23.9303309549,0.0664061099358,0.259887410807,0.221915450536,0.184947470329,0.266843558392,0.0,0.0,0.0,0.0,0.0,0.0,77.4853833516,361.888710022,871.333333333,259.482730567,3.74400261061,890,664.074461502,1336.76883236
705000.0,4840000.0,22.2384387851,0.0932625766431,0.168166660691,0.220517049733,0.296604395998,0.221449316935,0.0,0.0,0.0,0.0,0.0,0.0,77.9588997251,362.67095148,831.619047619,234.147527313,4.96905750279,889,26.695206169,682.821768934
705000.0,4845000.0,16.8857614113,0.0590145011182,0.0562369237429,0.334788254816,0.407943149845,0.142017170478,0.0,0.0,0.0,0.0,0.0,0.0,74.9478179084,362.4551985,992.722222222,291.994433054,5.52374846433,888,4.889098925,275.377762013
705000.0,4850000.0,17.952310947,0.0202588834307,0.0852665925634,0.304421097924,0.373946717344,0.216106708738,0.0,0.0,0.0,0.0,0.0,0.0,69.8054235246,361.532869975,1161.16666667,366.916885364,4.95660935268,887,26.987232788,412.643540328
705000.0,4855000.0,9.37046864355,0.0239879522392,0.12094374126,0.48671519237,0.26465631611,0.103696798021,0.0,0.0,0.0,0.0,0.0,0.0,65.7360453076,360.908804152,1113.72222222,438.682994398,4.36934351572,886,23.078836573,251.317266438
705000.0,4860000.0,9.143891857,0.0255297787658,0.100541432106,0.505970095737,0.282799670121,0.0851590232708,0.0,0.0,0.0,0.0,0.0,0.0,64.0948407309,361.041514805,1077.5952381,453.35731055,4.81340262939,885,20.241161113,168.871792285
705000.0,4865000.0,7.55057549572,0.0357488615583,0.0826490731113,0.492810785614,0.300082469791,0.0887088099251,0.0,0.0,0.0,0.0,0.0,0.0,61.5128307343,360.917748345,1168.69444444,493.901398143,4.29992828192,884,25.057561542,120.154979836
890000.0,4845000.0,26.484272419,0.0487869198312,0.486023206751,0.0327004219409,0.182753164557,0.24973628692,,,,,,,84.7571426392,312.15925293,1218.2,0.89391906017,0.188141189624,2747,137.619112145,170.438022539
890000.0,4850000.0,30.3091046822,0.0482272627175,0.378110548337,0.0419511120898,0.327791235411,0.203919841445,,,,,,,83.8212697347,313.932480876,1282.66666667,6.51393749276,0.549264424434,2746,272.040390317,306.417077028
890000.0,4855000.0,33.2496933843,0.0357723577236,0.347967479675,0.099593495935,0.315853658537,0.20081300813,,,,,,,83.8634897868,314.928324382,1252.33333333,3.0961615748,0.547043317124,2745,214.27429744,814.916512128
890000.0,4860000.0,37.1103095015,0.0714137859656,0.396760505071,0.0461084661561,0.269819913061,0.215897329745,,,,,,,83.2331624712,321.789145333,1195.75,12.0506794346,1.16637011456,2744,40.529766654,1377.068018
710000.0,4570000.0,14.4702570906,0.235970159285,0.322602325425,0.327239733853,0.0846831104241,0.0295046710128,,,,,,,113.992189331,292.486656494,1156.12,5.369387316,0.659801935838,1003,580.311383937,3354.94742883
710000.0,4575000.0,5.99558965901,0.0501990031912,0.128186740292,0.65782208039,0.157517300728,0.0062748753989,,,,,,,111.80255127,294.215032668,1169.78571429,41.5146034605,2.12034822175,1002,8.00409539,2826.70965093
710000.0,4580000.0,9.40912187601,0.0790275735953,0.170640754419,0.662304134246,0.0777367420847,0.0102907956542,,,,,,,110.653684162,296.934446789,1108.45238095,64.7059156658,2.57342838646,1001,10.995399348,3603.80745179
710000.0,4585000.0,13.9181039119,0.0853473775341,0.216831397446,0.614061034557,0.0613592092923,0.0224009811702,,,,,,,111.079023997,300.039215088,1051.4047619,53.3413845304,2.90933590165,1000,29.786602866,3887.83403811
710000.0,4590000.0,14.1113700742,0.0578364229625,0.300763741977,0.530675176593,0.0865932805049,0.0241313779626,,,,,,,110.387901618,303.038077218,1179.44897959,55.9517340681,2.53647162816,999,33.21098209,1513.59299151
710000.0,4595000.0,12.0942307003,0.0598085266593,0.226863637993,0.604646993438,0.0834737710208,0.0252070708882,,,,,,,108.735316867,305.784957886,1258.23809524,76.9504589992,2.59610319025,998,158.194204446,2521.33319654
710000.0,4600000.0,11.7457061924,0.0179999282871,0.0955573882176,0.650148804188,0.148087059414,0.0882068198931,,,,,,,107.195463271,308.37495277,1223.83333333,97.5037306922,3.16874341957,997,4.462890611,1598.18891483
710000.0,4605000.0,6.60116891965,0.0361074258668,0.112911900749,0.715730216214,0.11502743017,0.0202230269999,,,,,,,106.00096312,311.013676235,1132.33333333,126.550380683,2.90909037142,996,0.336982726,1322.03082519
710000.0,4610000.0,9.55878661838,0.0714234182238,0.12885073227,0.610778443114,0.176971358488,0.0119760479042,,,,,,,105.008358702,313.868429379,1100.0,136.554280964,2.61758388743,995,15.053476291,3178.81676947
710000.0,4615000.0,10.3973968231,0.0579798486859,0.251102585249,0.511491986088,0.172326006669,0.00709957330847,,,,,,,103.358673641,316.529386248,1164.9047619,158.649973259,2.03146939357,994,2.253055597,2677.77123702
710000.0,4620000.0,10.3254094221,0.0539280719997,0.155652766324,0.624798307576,0.162931621786,0.00268923231382,,,,,,,101.443706876,318.8283735,1243.83333333,190.907106873,2.03111981291,993,0.0,2185.01968843
710000.0,4625000.0,12.738929327,0.0811072465847,0.225572806483,0.610957725268,0.0716052924092,0.0107569292553,,,,,,,101.320691608,321.398152669,1290.97619048,192.07895782,2.2211372688,992,5.903284227,3549.83012371
710000.0,4630000.0,17.6082326365,0.103708246158,0.232703268162,0.550212827357,0.0888464035784,0.0245292547435,,,,,,,101.216228563,324.21774292,1380.75510204,180.192666559,2.45162276277,991,19.829725331,4784.45609044
710000.0,4635000.0,24.6565312489,0.286206031052,0.334683925562,0.30635734519,0.055290616372,0.0174620818244,,,,,,,101.946372259,327.10647801,1374.02380952,157.742214537,2.21940860795,990,12.271584376,16313.6560941
710000.0,4640000.0,19.5346552404,0.0833662017283,0.338197855785,0.445229301875,0.1116927821,0.0215138585105,,,,,,,102.527381352,329.658272153,1330.83333333,150.645643638,2.18020677355,989,4.695252663,2985.54235524
710000.0,4645000.0,17.250170318,0.0560077449891,0.210656531249,0.574599304385,0.119545340457,0.03919107892,,,,,,,101.239570073,331.615937006,1335.78571429,164.263775991,2.40561125862,988,3.388735636,2266.57323166
710000.0,4650000.0,23.498834666,0.0986410412708,0.216644555201,0.4424683567,0.156728459249,0.0855175875793,,,,,,,102.580895015,334.135958717,1309.92857143,124.713251591,2.35837902419,987,9.246807627,3751.55949307
710000.0,4655000.0,22.9406217505,0.0673833056778,0.200851309429,0.442320178919,0.20640646418,0.0830387417935,,,,,,,102.09650172,336.127204739,1289.71428571,135.324599424,2.77865186972,986,3.286558454,2556.5054463
895000.0,4615000.0,21.7450966331,0.0677789363921,0.905630865485,0.0140771637122,0.00729927007299,0.00521376433785,,,,,,,100.811901093,226.152778625,1109.5,0.0716346438231,0.0559200418052,2760,45.055163327,24.054609632
710000.0,4660000.0,23.2737638495,0.109254544803,0.183154648786,0.44207393596,0.211624654882,0.0538922155689,,,,,,,102.579931532,338.238164266,1265.64285714,123.320380091,2.46459607267,985,7.482029314,4811.74460845
895000.0,4620000.0,11.079647933,0.507710787353,0.341909485431,0.0179789212647,0.044172349659,0.0882284562926,,,,,,,100.144398409,225.8396032,1115.79411765,4.5439724196,0.771747234425,2759,3053.98106884,10177.1288112
710000.0,4665000.0,22.5246154398,0.104664921654,0.203019111478,0.441822940944,0.206317903116,0.0441751228083,,,,,,,102.526814234,339.944431123,1250.57142857,117.058054942,1.989062213,984,12.219587252,4730.49808537
895000.0,4625000.0,9.75337946861,0.341413414853,0.299730264341,0.10994425463,0.0787987771983,0.170113288977,,,,,,,99.1439158122,226.397457971,1151.52777778,11.8407217607,1.72924105743,2758,557.041702946,8107.31628995
710000.0,4670000.0,26.2493097637,0.167449532074,0.242891462584,0.385922765248,0.151851984653,0.0518842554412,,,,,,,103.138095674,341.725083124,1190.80952381,101.755762709,1.90813294123,983,5.364399443,5171.91880204
895000.0,4630000.0,15.5483882534,0.248425872925,0.556382369777,0.0505628696814,0.0874833047128,0.057145582904,,,,,,,99.2327375412,226.713368416,1151.4375,1.92102176459,0.448579021699,2757,647.322337752,1459.3589681
710000.0,4675000.0,27.0971069908,0.0434938506221,0.154684642691,0.516045752806,0.193481300871,0.0922944530101,,,,,,,100.503303839,342.660709926,1165.16326531,144.606281491,1.68411131351,982,8.118302873,1394.47522478
710000.0,4680000.0,27.5575674997,0.103744318592,0.191219969699,0.413245797562,0.20651468148,0.0852752326672,,,,,,,99.8314630418,343.997214908,1217.47619048,143.538815508,1.7388305036,981,9.820011478,4241.6485064
710000.0,4685000.0,28.0129441715,0.0556850371114,0.151385851052,0.501595611173,0.170318046542,0.121015454122,,,,,,,98.1001710438,344.786256336,1271.64285714,160.503036749,2.47380705006,980,24.084813105,2520.60473374
710000.0,4690000.0,22.3620065259,0.00932267202123,0.0785614399943,0.699809960916,0.134174764244,0.0781311628241,,,,,,,91.6694446745,344.210426694,1384.35714286,281.957317442,2.29089783042,979,1.323974215,652.988514493
710000.0,4695000.0,23.6144357991,0.00702786044677,0.0649001398401,0.527806662125,0.190110796371,0.210154541217,,,,,,,89.9989309506,344.985400142,1323.85714286,304.603491898,2.27134048302,978,2.075339053,546.405025875
710000.0,4700000.0,22.5905195597,0.00871311269676,0.0709957330847,0.416580013625,0.27645308186,0.227258058733,,,,,,,88.5713143122,345.678860619,1271.16666667,317.476378096,2.36390084138,977,2.749139109,733.669824117
895000.0,4660000.0,18.3714726236,0.0,1.0,0.0,0.0,0.0,,,,,,,96.2984110514,231.131368001,1082.66666667,0.14113250472,0.105931440252,2756,4.790547521,1.634703544
710000.0,4705000.0,27.838968769,0.00721448668927,0.0785296876127,0.261128345718,0.249404804848,0.403722675132,,,,,,,89.1070295061,346.785978045,1253.42857143,293.932375131,2.59442239549,976,124.491183151,613.969344071
895000.0,4665000.0,12.3026282764,0.156419828931,0.681300505647,0.0277869665895,0.0486271915316,0.0858655073012,,,,,,,95.6866487776,231.813849858,1104.32142857,4.93432670544,2.12658704028,2755,1583.51286381,3254.57072018
710000.0,4710000.0,20.9361038402,0.00670515256911,0.0907167700527,0.475743124529,0.238230126573,0.188604826276,,,,,,,87.2894559588,347.211596534,1301.71428571,318.380507544,1.7620438447,975,15.836414252,461.165755769
710000.0,4715000.0,23.3672415648,0.0212628634946,0.0886370970634,0.41299437054,0.243034888307,0.234070780595,,,,,,,89.4520891151,348.718980439,1294.57142857,272.436810551,3.27287343523,974,4.21915058,324.799050484
710000.0,4720000.0,24.6231489118,0.0108644985478,0.100756570691,0.372333177955,0.140234501058,0.375811251748,,,,,,,88.7680838449,349.348613921,1290.9047619,279.847274017,3.88737984566,973,3.018124721,498.820941929
710000.0,4725000.0,21.5556671089,0.00382367794531,0.0384892864873,0.371401774764,0.267152442104,0.3191328187,0.0,0.0,0.0,0.0,0.0,0.0,86.3746036348,349.46673802,1351.69047619,308.303917976,3.63858945335,972,3.257977659,214.957328463
710000.0,4730000.0,25.2339297309,0.00806769694145,0.0609200760156,0.329735738105,0.226325791531,0.374950697408,0.021920196281,0.0125581095041,0.0527182334711,0.132747933884,0.0518465909091,0.0165289256198,88.852268219,350.929050991,1333.16666667,235.783528546,4.08641750377,971,17.747349789,346.460144729
710000.0,4735000.0,25.6751048801,0.0642905805156,0.102513535803,0.371508480046,0.191078920004,0.270608483632,0.116718027735,0.105033384694,0.307010785824,0.350475089882,0.066801489471,0.0539612223934,91.6838195178,352.528845962,1120.26530612,196.473872602,3.15088372455,970,8.662138886,1810.57968211
710000.0,4740000.0,26.088135107,0.0195776112446,0.0984617591165,0.364839183908,0.174262253935,0.342859191796,0.0651643554186,0.0944080636877,0.202362609142,0.457081407293,0.134277092964,0.0467064714946,90.3829369318,352.965388707,1050.45238095,208.407439934,3.07541474656,969,7.957155039,634.407053389
710000.0,4745000.0,21.3119509484,0.00365735594679,0.0401233461221,0.425328982753,0.213453332855,0.317436982323,0.00552040289256,0.0433561466942,0.206385588843,0.541451446281,0.171842716942,0.0314436983471,87.0709748041,352.728283837,1061.0,253.716997054,3.29669310086,968,5.291388873,192.289135733
710000.0,4750000.0,20.4519703109,0.0212466632999,0.065543611572,0.412740783493,0.24900800808,0.251460933555,0.0518425783256,0.0453261427838,0.250353107345,0.510561119671,0.106542116076,0.0353749357987,84.8367907206,352.784219651,1181.5952381,285.841850478,3.30502417166,967,15.906743303,909.975350861
710000.0,4755000.0,25.0209401556,0.013948151601,0.0950912546165,0.332998673312,0.264512890387,0.293449030084,0.0472200821777,0.075083461736,0.308262711864,0.411016949153,0.0774589111454,0.080957883924,85.5977647742,353.773415702,1197.08163265,265.860114182,3.54405149747,966,4.007583749,563.122171414
710000.0,4760000.0,23.0015059701,0.0179640718563,0.103266520851,0.332855247589,0.243787873355,0.302126286349,0.0456159607438,0.0949121900826,0.280216942149,0.435885847107,0.0855178202479,0.0578512396694,84.6895690191,354.251738049,1245.45238095,265.66072143,4.2334092743,965,2.165766016,411.30201236
710000.0,4765000.0,22.3825522607,0.00516332604253,0.150919717451,0.263222058876,0.272616443759,0.308078453871,0.0348292244479,0.14448510529,0.230996404725,0.46102978942,0.0862865947612,0.0423728813559,80.9822565715,353.888817923,1310.04761905,319.241077874,3.79058946968,964,4.264709917,388.930154395
710000.0,4770000.0,23.9848685862,0.00896410771272,0.2229194306,0.226505073685,0.242497041844,0.299114346158,0.0520351823318,0.216133795583,0.202362609142,0.366204417052,0.0626605033385,0.100603492553,81.6269273304,354.75096639,1280.83333333,297.431877579,3.37751538686,963,13.095130526,564.890443635
