category,min,max,mean,stddev,sum,count
344,2.080942768,2.080942768,2.080942768,nan,2.080942768,1
345,2.080942757,2.080942757,2.080942757,nan,2.080942757,1
346,0.068985947,6.942006162,3.5054960545,4.85995920126,7.010992109,2
347,0.0,1.982774787,0.853829137,0.796859551744,4.269145685,5
340,0.0,2.739272644,0.632998186714,1.1225496417,4.430987307,7
341,0.0,1.984026627,0.9920133135,1.40291868201,1.984026627,2
342,2.080942757,2.080942757,2.080942757,nan,2.080942757,1
343,2.080942746,2.080942746,2.080942746,nan,2.080942746,1
810,0.563854534,16.18293305,9.17958968,5.29080405606,55.07753808,6
811,0.0,12.641895,4.29074138867,5.22469707864,25.744448332,6
812,0.0,28.45240648,4.10596128373,8.4169332367,45.165574121,11
813,0.0,22.2268514,6.9343341298,9.97101330538,34.671670649,5
348,0.0,3.494132365,1.7470661825,2.47072468965,3.494132365,2
349,3.497145854,3.497145854,3.497145854,nan,3.497145854,1
816,0.0,25.02217237,7.52561322927,8.1185855078,82.781745522,11
817,0.445073358,9.851883088,3.640604136,4.34411733133,14.562416544,4
595,0.0,112.4138704,13.1643083389,29.8010483293,250.121858439,19
719,0.204949887,2.584784498,1.09075027867,1.30129338958,3.272250836,3
718,0.0,1.931523319,0.7610142332,1.00810458174,3.805071166,5
717,0.0,4.964710441,1.690616929,2.83595416173,5.071850787,3
716,0.0,5.732863541,1.37965541737,1.97590651032,11.037243339,8
715,0.752894996,2.302136785,1.4796981045,0.657235004369,8.878188627,6
714,1.901719656,3.094439649,2.4980796525,0.843380395107,4.996159305,2
713,0.390803293,9.755532083,5.5387938102,4.52014047243,27.693969051,5
712,23.93546223,23.93546223,23.93546223,nan,23.93546223,1
711,2.501317962,16.48469408,7.17944239233,8.05862469073,21.538327177,3
710,0.019706311,49.89061039,16.702063406,28.7422597738,50.106190218,3
606,0.720963869,7.031494431,2.91328459633,3.56896142229,8.739853789,3
594,0.0,12.19888552,6.73563391483,5.95412489379,40.413803489,6
736,0.0,13.91429115,3.71289116317,5.21696204783,22.277346979,6
619,0.0,7.125726383,4.13072118767,3.696130711,12.392163563,3
910,0.0,24.40628244,8.6744192136,12.0178325752,43.372096068,5
298,0.0,9.125168851,2.25180604317,3.71942445091,13.510836259,6
299,0.0,2.632303024,0.438717170667,1.07463320953,2.632303024,6
296,0.283063023,8.009143221,2.861597783,3.58179404505,11.446391132,4
297,0.672646835,3.432772245,2.05270954,1.95170339434,4.10541908,2
294,0.0,4.351870866,1.160708559,1.67753299473,9.285668472,8
295,0.0,5.470927271,2.7957140156,2.5872227051,13.978570078,5
292,2.080942757,2.080942757,2.080942757,nan,2.080942757,1
293,0.0,2.080432824,0.693477608,1.20113845097,2.080432824,3
290,2.080942757,2.080942757,2.080942757,nan,2.080942757,1
291,2.080942757,2.080942757,2.080942757,nan,2.080942757,1
591,0.634096007,11.14843483,4.4298624858,4.26410788782,22.149312429,5
590,0.000343751,4.511718748,2.2560312495,3.19002385285,4.512062499,2
593,0.051040677,36.33653057,12.9848660388,16.7550739745,51.939464155,4
592,0.0,13.69200007,2.89435535133,4.34722344673,26.049198162,9
199,0.715465303,0.715465303,0.715465303,nan,0.715465303,1
198,0.715465303,0.715465303,0.715465303,nan,0.715465303,1
597,0.0,14.12015702,2.34747238786,5.20864546649,16.432306715,7
596,0.0,13.52242116,3.84893625525,6.50019410642,15.395745021,4
195,0.00801023,14.86904927,4.29280087733,5.58288837349,25.756805264,6
194,0.04537176,8.497290275,1.81654223517,3.32652369496,10.899253411,6
197,0.667957056,1.764959936,1.216458496,0.775698175429,2.432916992,2
196,0.301157528,9.336500882,5.35127782433,4.61084178625,16.053833473,3
191,0.853780584,2.186346693,1.56901286325,0.621150966802,6.276051453,4
