lon,lat,CellID,grnt_Opn,grnt_Oth,grnt_Dec,grnt_Mxd,grnt_Evg,grnt_WP,nlcd_Opn,nlcd_Oth,nlcd_Dec,nlcd_Mxd,nlcd_Evg,el,rugg,temp,precip,seas,pop,homes,roads,pWP,Train
700029,4748883.6,1,0.0056,0.0012,0.6876,0.2376,0.0568,0.0112,0,0.003546099,0.680851064,0.204787234,0.110815603,305.947826,7.520686289,84.61667061,1384.75,351.4771652,20.03880181,0.842850889,0,13.13897691,TRUE
700029,4750297.8,2,0,0,0.598,0.2716,0.1052,0.0252,0,0.005208333,0.630642361,0.253038194,0.111111111,243.6509664,6.577010825,87.49642944,1340,352.5204163,17.03229086,1.015713028,394.8340769,12.6156632,TRUE
701443.2,4744641,3,0.244,0.168,0.0988,0.3104,0.0408,0.138,0.139429606,0.140787687,0.091444092,0.170665459,0.457673155,107.6477259,1.777412752,95.6523819,999,353.9290771,288.7043032,0.363336076,9417.013617,40.14440923,TRUE
701443.2,4746055.2,4,0.0372,0.1244,0.1056,0.5256,0.132,0.0752,0.013580806,0.088275238,0.287913083,0.151199638,0.459031236,134.7053914,2.574013787,94.12142944,1061,353.9082336,61.01282074,0.180426865,4689.783092,33.79432624,TRUE
701443.2,4747469.4,5,0.028,0.0696,0.2956,0.4184,0.108,0.0804,0.003168855,0.029877773,0.596197374,0.078768674,0.291987325,173.4230015,3.657732987,93.70119095,1122,353.9274902,41.48997794,0.349378686,2231.996849,26.06247171,TRUE
701443.2,4748883.6,6,0,0.0248,0.7516,0.1788,0.0364,0.0084,4.53E-04,0.023992757,0.817564509,0.094160254,0.063829787,287.3378326,6.104506534,87.68809509,1298.5,352.4243622,19.35929116,0.873318203,333.4918556,11.24807605,TRUE
701443.2,4750297.8,7,0.004,0.0448,0.522,0.3176,0.026,0.0856,0.006205674,0.053634752,0.57358156,0.114804965,0.25177305,212.7434136,4.294319138,89.88095093,1318,353.1897583,24.20787356,0.714253696,3169.161831,19.78270711,TRUE
701443.2,4751712,8,0.0624,0.0256,0.114,0.522,0.1228,0.1532,0.028066999,0.084653689,0.153010412,0.134902671,0.599366229,187.5868459,4.235309344,89.23690414,1319,353.2550659,51.36859731,1.424590739,7415.514025,32.59846084,TRUE
702857.4,4743226.8,9,0.124,0.0672,0.0428,0.2612,0.1428,0.362,0.081484835,0.080579448,0.027614305,0.157537347,0.652784065,104.0889579,1.365265396,95.75417137,1090.75,353.9879227,173.9714984,0.633948324,4267.251684,51.01595745,TRUE
702857.4,4744641,10,0.2228,0.2308,0.0804,0.2572,0.0488,0.16,0.144861928,0.191942055,0.040742417,0.127659574,0.494794024,114.2520161,0.997185963,95.16666412,1127.5,353.9824371,324.9576343,1.317800257,8908.234706,43.79521277,TRUE
702857.4,4746055.2,11,0.1736,0.2468,0.1488,0.3188,0.0408,0.0712,0.058397465,0.263920326,0.196016297,0.104119511,0.377546401,139.367731,1.76288511,93.82142448,1181.5,353.7554321,135.4994794,0.510846137,6306.656274,36.02170139,TRUE
702857.4,4747469.4,12,0.024,0.0288,0.4624,0.3872,0.0856,0.012,0.009959258,0.027161612,0.693979176,0.108193753,0.160706202,223.6451182,5.527035818,91.34583092,1249.25,353.2183304,32.96761216,0.567112866,3354.588749,19.4964539,TRUE
702857.4,4748883.6,13,0.008,0.0984,0.4404,0.3832,0.038,0.032,0.004526935,0.090538705,0.621095518,0.149841557,0.133997284,265.6070693,4.33744024,86.3035717,1323,352.1582565,27.41586139,0.731005038,2587.865525,15.02925532,TRUE
702857.4,4750297.8,14,0.0112,0.0776,0.32,0.4808,0.0916,0.0188,0,0.090425532,0.605939716,0.147606383,0.156028369,265.8908525,4.651452959,85.98452377,1314.5,352.3166199,36.33607215,0.269884092,3329.27111,16.89228723,TRUE
702857.4,4751712,15,0.0192,0.1764,0.1764,0.4648,0.078,0.0852,0.004074242,0.171570847,0.291987325,0.135355364,0.397012223,216.1779982,4.076941734,88.07559395,1298.5,353.0463715,39.17553494,0.353068014,1858.879579,22.66356383,TRUE
702857.4,4753126.2,16,0.2196,0.1188,0.0776,0.4448,0.072,0.0672,0.112267995,0.16296967,0.111815301,0.084200996,0.528746039,158.0626786,3.230137782,90.93273735,1261.25,353.9875641,120.2464692,0.884460453,7379.024493,33.11631944,TRUE
702857.4,4754540.4,17,0.1016,0.1208,0.2724,0.418,0.0372,0.05,0.044363966,0.126754187,0.444997737,0.048890901,0.33499321,220.3285453,3.858541585,89.88035393,1285.25,353.9697952,140.0970945,1.762005893,6877.834981,29.43439716,TRUE
702857.4,4755954.6,18,0.0352,0.0208,0.1032,0.6204,0.1408,0.0796,0.003168855,0.025350837,0.186057039,0.274784971,0.510638298,262.2407032,4.567718851,87.64761734,1324.5,353.5063477,42.83849436,0.428658884,4136.573743,28.65558511,TRUE
702857.4,4757368.8,19,0.018,0.0088,0.3172,0.5564,0.0772,0.0224,0.001358081,0.002263468,0.501131734,0.202354006,0.292892712,275.6946794,4.752612496,86.87380791,1331,353.5070801,16.68810866,0.2115482,1389.469518,20.96719858,TRUE
702857.4,4758783,20,0.008,0.0088,0.3496,0.5652,0.048,0.0204,0,0,0.222960993,0.370567376,0.406471631,231.7166768,4.200481877,86.7136879,1291.25,353.577858,11.21218051,0.097385677,4472.043112,21.15514184,TRUE
704271.6,4740398.4,21,0.4344,0.3976,0.136,0.022,0,0.01,0.303304663,0.418288818,0.128112268,0.052965143,0.097329108,84.08785738,1.69831863,97.97857285,1016.5,354.2911987,859.8574434,1.243283317,14829.44838,30.62810284,TRUE
704271.6,4741812.6,22,0.2236,0.0668,0.3108,0.2696,0.0148,0.1144,0.085992908,0.128989362,0.36391844,0.073138298,0.347960993,132.1475283,3.051405153,95.22916985,1141.25,353.643425,336.7804636,0.893228615,5526.459592,35.42689,TRUE
704271.6,4743226.8,23,0.128,0.0532,0.2524,0.4452,0.012,0.1092,0.058850158,0.064735174,0.310547759,0.129923042,0.435943866,178.6003128,4.151514928,91.37023735,1323.5,352.891449,81.92483391,1.354659583,6498.740209,35.20688094,TRUE
704271.6,4744641,24,0.0212,0.022,0.2316,0.532,0.1048,0.0884,0.004979629,0.032593934,0.437301947,0.167496605,0.357627886,213.3066039,4.94886538,89.32262039,1389,352.4934082,49.54316627,1.548223946,1062.024459,23.50067904,TRUE
704271.6,4746055.2,25,0.006,0.0048,0.2556,0.5424,0.18,0.0112,0.004979629,0.026708918,0.486645541,0.221367134,0.260298778,280.4300289,6.260375076,87.40714264,1426,352.085083,50.13980071,1.492275238,952.7386011,18.59042553,TRUE
704271.6,4747469.4,26,0.032,0.0204,0.1648,0.5556,0.2216,0.0056,0.014486193,0.048890901,0.261656858,0.339972838,0.33499321,295.9493216,5.328425408,84.61725998,1449.75,351.4296646,44.35635107,1.319398845,2277.903237,21.16206428,TRUE
704271.6,4748883.6,27,0.012,0.036,0.2488,0.5176,0.1448,0.0408,0.16296967,0.049796288,0.262562245,0.182888185,0.341783612,243.189912,4.815779659,87.83690453,1306,352.6627045,28.29103663,1.692627493,4193.085488,22.26210955,TRUE
704271.6,4750297.8,28,0.0048,0.1916,0.2056,0.3916,0.074,0.1324,0.004432624,0.110815603,0.24822695,0.227836879,0.408687943,192.013196,3.422360849,90.3571434,1160.5,353.614151,48.7997407,0.104111928,5161.085143,29.90086012,TRUE
704271.6,4751712,29,0.0756,0.21,0.046,0.4752,0.1008,0.0924,0.034857402,0.14893617,0.103666818,0.137166139,0.575373472,180.8137962,2.770147546,90.88869095,1174.5,353.8582916,71.9514306,0.664486743,3948.227327,32.34087823,TRUE
704271.6,4753126.2,30,0.1904,0.1224,0.1676,0.3776,0.1,0.042,0.092802173,0.213218651,0.23494794,0.144861928,0.314169307,214.8445893,2.505162039,90.00654793,1251.75,353.8131943,63.83474535,1.246092732,6254.224964,30.87322695,TRUE
704271.6,4754540.4,31,0.0884,0.2328,0.196,0.3592,0.092,0.0316,0.022181983,0.25667723,0.3286555,0.097781802,0.294703486,255.6903328,3.229692584,86.93571663,1347.75,353.2098618,81.52014598,1.136702121,6428.575185,23.58261657,TRUE
704271.6,4755954.6,32,0.0084,0.042,0.2176,0.5312,0.1768,0.024,0.001358081,0.057492078,0.433680398,0.219103667,0.288365776,307.6540141,3.335919946,83.07499695,1409,352.3465271,36.70271019,0.317584009,456.0856453,24.74966048,TRUE
704271.6,4757368.8,33,0,0,0.3748,0.484,0.1192,0.022,0.018107741,0.043911272,0.494341331,0.293798099,0.149841557,315.0689107,4.461838945,83.0904808,1383,352.5325089,13.22899391,0.405658759,526.597241,15.91760978,TRUE
704271.6,4758783,34,0.0116,0.0252,0.4552,0.4208,0.0556,0.0316,0.005319149,0.020390071,0.429521277,0.263297872,0.281471631,250.6104285,4.553886049,85.29107475,1328.75,353.266304,6.862820141,0.731910287,994.2943947,17.73743775,TRUE
704271.6,4760197.2,35,0.0924,0.292,0.1536,0.346,0.0784,0.0376,0.026708918,0.272068809,0.180172024,0.097781802,0.423268447,145.8694049,3.822287008,90.63987923,1140.75,355.0908661,53.67806257,0.910612668,5285.557505,25.56161348,TRUE
705685.8,4740398.4,36,0.2548,0.182,0.2752,0.2308,0.0376,0.0196,0.099592576,0.228157537,0.206880942,0.102761431,0.362607515,117.4579713,4.080489166,93.96785736,1223.75,353.0847702,321.0211187,1.492527695,8398.975097,26.46010638,TRUE
705685.8,4741812.6,37,0.1464,0.1736,0.2964,0.2988,0.0428,0.042,0.070921986,0.222960993,0.369680851,0.072251773,0.264184397,138.7878437,4.115705873,94.72619247,1212.5,353.5961304,227.2441749,0.001371346,5602.429308,29.43684925,TRUE
705685.8,4743226.8,38,0.0344,0.052,0.3192,0.3688,0.2164,0.0092,0.019465822,0.058397465,0.480307832,0.153010412,0.28881847,223.9605041,5.279603321,88.83393097,1385,352.237442,48.45138226,0.035764817,3042.530258,22.9298325,TRUE
705685.8,4744641,39,0.0384,0.0548,0.1608,0.4436,0.2724,0.03,0.022634676,0.074241738,0.315527388,0.220914441,0.366681756,278.6841063,4.252407761,85.4916687,1423.5,351.5028839,17.73262303,0.059459532,2917.429665,24.47894975,TRUE
705685.8,4746055.2,40,0.0092,0.1168,0.1432,0.3808,0.332,0.018,4.53E-04,0.111815301,0.283838841,0.208239022,0.395654142,320.3232513,3.770751644,83.41785431,1436,350.9947815,48.93509987,0.002314311,1090.187972,25.45390071,TRUE
705685.8,4747469.4,41,0.0156,0.0696,0.1036,0.4052,0.3936,0.0124,0.004979629,0.042100498,0.284291535,0.216840199,0.451788139,353.9210161,3.607902325,81.99642944,1442.25,350.8182144,10.44830056,0.023945586,704.2380855,22.8392938,TRUE
705685.8,4748883.6,42,0.0312,0.0328,0.2376,0.462,0.2076,0.0288,0.005885016,0.074694432,0.314622001,0.287460389,0.317338162,347.4151899,4.756942595,80.74523926,1447.25,350.7793655,15.57002992,0.816761385,2620.87399,19.11045722,TRUE
705685.8,4750297.8,43,0.0664,0.3232,0.1916,0.2572,0.128,0.0336,0.028812057,0.296542553,0.214095745,0.187056738,0.273492908,254.6540526,3.702322901,85.43809128,1408.5,352.2953339,30.7688724,0.347913296,4752.15029,23.98189226,TRUE
705685.8,4751712,44,0.1392,0.5312,0.1012,0.1468,0.0168,0.0648,0.059302852,0.540516071,0.148030783,0.055681304,0.19646899,244.3630888,1.853738656,86.76785278,1379,352.7868195,78.01879887,0.803191476,5814.153245,27.26527841,TRUE
705685.8,4753126.2,45,0.1272,0.0652,0.1632,0.4824,0.0984,0.0636,0.0629244,0.110909914,0.212765957,0.220009054,0.393390675,218.6838154,3.374717037,87.22618866,1333.25,353.1096649,74.636219,1.610651894,5290.692309,28.10948582,TRUE
705685.8,4754540.4,46,0.0736,0.0712,0.2904,0.4652,0.07,0.0296,0.014938886,0.084653689,0.453598914,0.133997284,0.312811227,270.0731862,3.532183981,85.55178452,1277.75,352.9136887,104.8320887,4.009360453,6311.893997,26.96966953,TRUE
705685.8,4755954.6,47,0.0084,0.1288,0.4988,0.3016,0.0516,0.0108,0.004979629,0.117700317,0.555002263,0.193752829,0.128564962,312.5099676,3.002450011,84.06904602,1266.5,352.70047,58.82521119,4.538310989,2554.049795,22.66772295,TRUE
705685.8,4757368.8,48,0,0.0404,0.3116,0.5516,0.0724,0.024,0.001810774,0.041195111,0.465821639,0.283838841,0.207333635,320.1642422,3.842635236,83.06071281,1241.5,352.6298828,28.38894247,1.537842434,1838.544844,20.73472159,TRUE
705685.8,4758783,49,0,0.0388,0.2328,0.6176,0.0968,0.014,0.006648936,0.056294326,0.283244681,0.290780142,0.363031915,277.9632481,4.337253823,83.9648838,1227.25,352.9994507,18.02243531,0.727829673,2105.480252,22.39067451,TRUE
705685.8,4760197.2,50,8.00E-04,0.0492,0.1772,0.496,0.1804,0.0964,9.05E-04,0.049796288,0.262109552,0.156179267,0.531009507,239.6425717,4.916085907,86.43987846,1189.25,353.9597473,88.91510141,0.405651616,2463.106369,26.71320922,TRUE
707100,4737570,51,0.0332,0.0432,0.5484,0.3512,0.0148,0.0092,0.023492908,0.043882979,0.590868794,0.203014184,0.138741135,164.9712631,3.979123151,91.09762192,1324.75,352.0765915,29.44040767,1.155436966,2633.378307,21.62200091,TRUE
707100,4738984.2,52,0.0328,0.0416,0.344,0.4932,0.0648,0.0236,0.019503546,0.029698582,0.47251773,0.175975177,0.302304965,227.2935087,3.759052239,88.24166107,1392.5,351.5870819,25.00379122,1.53949692,2492.361954,23.31371661,TRUE
707100,4740398.4,53,0.0484,0.004,0.1116,0.6328,0.1956,0.0076,0.016400709,0.018173759,0.311613475,0.191046099,0.462765957,191.9148758,4.150224117,89.01011658,1354.75,351.8326721,12.30975942,0.248352993,2575.642424,26.58466312,TRUE
707100,4741812.6,54,0.2068,0.0404,0.1904,0.4024,0.1388,0.0212,0.071180556,0.116319444,0.376736111,0.093315972,0.342447917,154.6912602,5.685463452,93.18512154,1206,353.2599411,20.4421949,0,3962.707147,32.22951562,TRUE
707100,4743226.8,55,0.0024,0.0088,0.2184,0.5288,0.2316,0.01,0,0.008421986,0.540780142,0.171542553,0.279255319,286.2208129,4.710464096,86.66012383,1289.75,351.6875458,2.389812233,0,0,19.65776369,TRUE
707100,4744641,56,0,0.1528,0.1976,0.3636,0.2632,0.0228,0,0.127659574,0.391843972,0.112588652,0.367907801,293.8547039,3.477110518,85.79167175,1298,351.5545044,2.206385561,0,0,25.61294703,TRUE
707100,4746055.2,57,0.012,0.0276,0.1012,0.382,0.46,0.0172,0,0.021276596,0.336879433,0.188386525,0.453457447,336.6700363,4.803112718,84.58749962,1290.25,351.3664398,2.206385561,0,0,23.34352837,TRUE
707100,4747469.4,58,0,0.0764,0.3436,0.3228,0.2448,0.0124,0,0.050088652,0.513297872,0.209663121,0.226950355,332.5058718,4.192565067,83.60297775,1254,351.3703308,2.20487421,0,0,19.74196469,TRUE
707100,4748883.6,59,0,0.0348,0.4872,0.342,0.1224,0.0136,0,0.035904255,0.66001773,0.18572695,0.118351064,365.2254678,4.385591518,83.18214226,1251,351.5969238,12.70595277,0.47955973,0,14.59665007,TRUE
707100,4750297.8,60,0.0036,0.0716,0.6192,0.2436,0.0448,0.0172,0.003038194,0.098090278,0.608072917,0.213107639,0.077690972,316.1933707,4.476744691,84.50238037,1296,352.1345367,13.02057424,0.493671061,3207.103853,13.32684473,TRUE
707100,4751712,61,0.0388,0.1548,0.2724,0.486,0.0232,0.0248,0.003102837,0.181737589,0.289893617,0.257535461,0.267730496,295.1366003,3.148139061,83.68571854,1356,351.9975739,14.82760116,0.51194994,4312.28452,25.28564962,TRUE
707100,4753126.2,62,0.164,0.1272,0.2868,0.3596,0.0076,0.0548,0.083333333,0.218085106,0.290336879,0.195478723,0.212765957,253.4131825,2.815984779,84.86011696,1332.25,352.5848236,109.0517147,31.72262516,8664.457216,30.39051418,TRUE
707100,4754540.4,63,0.0568,0.5428,0.1572,0.2072,0.0328,0.0032,0.020390071,0.601507092,0.284131206,0.016400709,0.077570922,243.248888,1.98782001,88.52499962,1101.75,353.846138,68.83618277,28.56330079,6299.059677,36.08510638,TRUE
707100,4755954.6,64,0.0568,0.1088,0.17,0.478,0.1432,0.0432,0.011524823,0.162234043,0.385195035,0.131205674,0.309840426,240.6733434,2.873348679,87.76428604,1037.5,353.8544312,74.39621778,26.08761976,5852.565758,28.60027162,TRUE
707100,4757368.8,65,0.0304,0.092,0.3368,0.4424,0.0368,0.0616,0.005762411,0.095744681,0.429964539,0.132978723,0.335549645,216.9573526,3.892468642,87.87976456,1017.5,354.0026703,60.66007713,1.541425333,4687.271354,24.84653689,TRUE
707100,4758783,66,0.0732,0.24,0.2344,0.3008,0.03,0.1216,0.030815972,0.233506944,0.375434028,0.049045139,0.311197917,180.7170658,3.56158835,90.05237961,970.5,354.8173218,73.85999157,0.841233513,5435.003359,28.48302399,TRUE
707100,4760197.2,67,0.0768,0.2776,0.1096,0.302,0.098,0.136,0.056737589,0.255762411,0.272606383,0.026152482,0.388741135,142.8104948,3.508528653,91.97083092,1011.5,355.6058044,85.8803392,0.489464597,3962.725237,26.9858156,TRUE
707100,4761611.4,68,0.12,0.054,0.2552,0.408,0.106,0.0568,0.03501773,0.142287234,0.289893617,0.135195035,0.397606383,158.5867415,5.06123949,89.25833511,1161.75,355.1015396,68.43291812,1.685662398,6935.785759,26.15663196,TRUE
707100,4763025.6,69,0.0832,0.3256,0.146,0.3272,0.1112,0.0068,0.03679078,0.291223404,0.12322695,0.164007092,0.384751773,142.5935839,3.382002951,91.2773819,1150.5,355.8651733,37.53532468,0.010757957,4500.273656,24.77953825,TRUE
707100,4768682.4,70,0.0948,0.412,0.0904,0.3004,0.0748,0.0276,0.03856383,0.394503546,0.109485816,0.131205674,0.326241135,92.28752224,1.873005061,92.20952606,971.5,356.9068909,32.84202911,0,4943.155302,26.82028067,TRUE
707100,4770096.6,71,0.1248,0.284,0.1888,0.3144,0.0512,0.0368,0.040780142,0.307624113,0.136524823,0.290336879,0.224734043,95.40931711,2.006085414,92.46369171,974,357.0376129,29.82237054,0.596270899,3008.95203,27.06609325,TRUE
708514.2,4736155.8,72,0.1244,0.0916,0.2908,0.4412,0.0176,0.0344,0.073336351,0.104119511,0.393843368,0.161611589,0.267089181,134.9830145,2.236312944,93.56785583,1248,352.5979919,38.70525986,0.523300925,3599.129777,31.2028067,TRUE
708514.2,4737570,73,0.042,0.0552,0.5464,0.3076,0.0432,0.0056,0.014033499,0.05522861,0.698506111,0.081484835,0.150746944,217.0050091,4.208460816,88.70833206,1375.5,351.5413666,35.77483459,0.460650478,2967.737617,19.55319149,TRUE
708514.2,4738984.2,74,0.0096,0.0556,0.4376,0.4436,0.04,0.0136,0.010411951,0.067904029,0.570393843,0.157537347,0.193752829,273.0610116,3.63013292,88.07618713,1321,351.7522583,30.13273883,0.860635657,4438.262076,19.74784971,TRUE
708514.2,4740398.4,75,0.0772,0.0672,0.17,0.5384,0.14,0.0072,0.044363966,0.054775917,0.388411046,0.071072884,0.441376188,182.2670287,3.586884771,89.90833282,1263,352.2558289,54.99916622,0.080430972,3142.639495,23.48537234,TRUE
708514.2,4741812.6,76,0.1404,0.0196,0.0916,0.4636,0.2304,0.0544,0.055851064,0.050531915,0.321808511,0.121010638,0.450797872,164.9168855,3.914700108,92.70833588,1150.5,353.1555786,49.62469043,0.046022232,2943.776616,27.79855138,TRUE
708514.2,4743226.8,77,0.0068,0.0584,0.156,0.3004,0.4656,0.0128,0,0.06156632,0.33635129,0.083295609,0.518786781,242.3665035,5.11980729,88.38452148,1185.5,352.1978149,2.206385561,0,0,25.68175645,TRUE
708514.2,4744641,78,0,0.1164,0.0968,0.4768,0.3052,0.0048,0,0.096423721,0.29787234,0.113173382,0.492530557,290.2483651,4.140510888,85.1499939,1181,351.5364075,2.206385561,0,0,23.1955636,TRUE
708514.2,4746055.2,79,0.0036,0.0536,0.1368,0.5264,0.2652,0.0144,0,0.038026256,0.377999095,0.210049796,0.373924853,304.7223282,3.88337008,84.74285507,1171.5,351.4968109,2.206385561,0,0,17.94370567,TRUE
708514.2,4747469.4,80,0,0.0032,0.3892,0.486,0.114,0.0076,0,0.014033499,0.696242644,0.117700317,0.17202354,286.7748684,3.779749418,85.46071243,1087.5,351.9096985,2.408114577,0.009376682,541.9634077,12.15119964,TRUE
708514.2,4748883.6,81,0,0.0184,0.2256,0.5076,0.2376,0.0108,0,0.042100498,0.455409688,0.146220009,0.356269805,265.0933941,3.37268399,86.8928566,1036,352.6507874,13.01844943,0.493574063,20.31325779,17.75599819,TRUE
708514.2,4750297.8,82,0.0044,0.1248,0.0992,0.4412,0.3208,0.0096,0,0.081560284,0.251329787,0.272606383,0.394503546,245.1893779,1.919737176,88.01190186,1079,353.059967,13.02057424,0.493671061,0,21.48755093,TRUE
708514.2,4751712,83,0.0044,0.0288,0.3892,0.3936,0.1804,0.0036,9.05E-04,0.010864645,0.70982345,0.128564962,0.149841557,297.8750272,3.88700186,86.15952301,1187,352.7230835,13.02057424,0.493671061,107.6871262,15.85604346,TRUE
708514.2,4753126.2,84,0.1328,0.0652,0.382,0.3376,0.0368,0.0456,0.052059756,0.144409235,0.334087823,0.220914441,0.248528746,272.7974919,3.354990278,84.13095093,1273,352.4176025,69.61796546,3.372545247,5483.989293,23.57047872,TRUE
708514.2,4754540.4,85,0.0668,0.6492,0.0336,0.1652,0.0356,0.0496,0.012222725,0.621548212,0.11679493,0.035762789,0.213671344,227.264798,0.929796452,87.7773819,1128,353.7279663,49.54913365,14.90061369,4066.457782,40.53689452,TRUE
708514.2,4755954.6,86,0.0608,0.2936,0.168,0.3004,0.134,0.0432,0.006337709,0.325939339,0.325033952,0.0769579,0.2657311,241.0667792,3.128781045,86.90952301,1038,353.6639099,95.6500136,43.5185275,5664.170405,32.01131734,TRUE
708514.2,4757368.8,87,0.0176,0.1328,0.1184,0.562,0.0376,0.1316,0.001358081,0.102761431,0.164780444,0.193300136,0.537799909,190.0582106,3.280234701,89.2666626,961,354.383606,56.80912732,1.010905236,2187.469889,29.02263468,TRUE
708514.2,4758783,88,0.11,0.2176,0.0588,0.3652,0.0732,0.1752,0.024822695,0.227836879,0.071808511,0.139184397,0.536347518,137.3561763,2.406516192,92.43333435,945,355.5345459,46.92912667,0,5567.70009,35.87052965,TRUE
708514.2,4760197.2,89,0.1528,0.1456,0.082,0.3696,0.0884,0.1616,0.054323223,0.149841557,0.135355364,0.100497963,0.559981892,154.8968719,2.990613687,90.01071548,1124,355.1020508,60.83345825,0.40583137,5881.100745,33.66090426,TRUE
708514.2,4761611.4,90,0.024,0.0844,0.4232,0.3676,0.062,0.0388,0.001358081,0.089633318,0.542326845,0.150746944,0.215934812,219.9837961,4.762074417,87.00476456,1277,354.5692596,71.7426469,1.746099698,5576.220651,22.70439113,TRUE
708514.2,4763025.6,91,0.012,0,0.184,0.622,0.1492,0.0328,0.008148483,0.022634676,0.189225894,0.238569488,0.541421458,201.3090502,5.039302365,84.61904907,1295,353.9288635,20.38486336,0.158800568,2678.809173,21.85468538,TRUE
708514.2,4764439.8,92,0.176,0.2476,0.218,0.2944,0.0508,0.0132,0.060660933,0.360344047,0.216387506,0.095971028,0.266636487,160.7863634,3.979089478,89.30714798,1228.5,355.4932404,36.49162105,0.413196441,7847.74641,24.49298325,TRUE
708514.2,4765854,93,0.065714286,0.137959184,0.295102041,0.414285714,0.031020408,0.055918367,0.047985514,0.143051154,0.252602988,0.092349479,0.464010865,166.4685392,3.787658918,88.54999542,1202,355.5168762,31.3555064,1.070382747,4786.209117,27.33046627,TRUE
708514.2,4767268.2,94,0.184,0.2804,0.1836,0.272,0.0568,0.0232,0.08820922,0.310283688,0.228280142,0.047429078,0.325797872,138.4486627,3.469369314,90.48809433,1133.5,356.3686829,48.76882154,0.454214973,9516.847325,27.03723404,TRUE
708514.2,4768682.4,95,0.134,0.48,0.0988,0.2004,0.0232,0.0636,0.07062019,0.505205976,0.135808058,0.052059756,0.236306021,169.4464294,2.438457576,88.77143097,1110,355.932373,52.91225675,0.526012452,5821.188053,25.73834314,TRUE
708514.2,4770096.6,96,0.1404,0.2832,0.142,0.272,0.0772,0.0852,0.021729289,0.376188321,0.119511091,0.065640561,0.416930738,138.6432435,2.828795622,89.87023926,1098.5,356.3630829,75.75948481,1.740082851,6842.473034,28.75916704,TRUE
708514.2,4771510.8,97,0.1164,0.2088,0.1668,0.362,0.0496,0.0964,0.008601177,0.229062924,0.239474876,0.094612947,0.428248076,178.459469,2.686951888,89.04881287,1108,356.4142761,115.6746169,3.858641572,8619.163208,29.13671344,TRUE
708514.2,4775753.4,98,0.1756,0.616,0.1448,0.04,0.016,0.0076,0.137166139,0.555002263,0.059302852,0.137166139,0.111362608,87.11613335,1.9315055,93.55952072,909.5,358.2870789,136.5709725,1.355570279,9089.133588,25.12403803,TRUE
708514.2,4779996,99,0.006,0.0068,0.6884,0.2056,0.0888,0.0044,0.001358081,0.008148483,0.730647352,0.122227252,0.137618832,233.8855938,6.638979999,88.99523926,984,357.7752075,49.82267859,0.545427533,389.1790831,13.98492908,TRUE
708514.2,4781410.2,100,0,0.0716,0.6308,0.188,0.0988,0.0108,0,0.065187868,0.560434586,0.223177909,0.151199638,257.9034729,5.188812713,85.58808899,1061,356.8070068,22.09351792,0.410452967,0,17.02535084,TRUE
708514.2,4782824.4,101,0,0.1176,0.2424,0.4348,0.1848,0.0204,0.002659574,0.068705674,0.193262411,0.428191489,0.307180851,267.6231422,4.883477145,83.56309509,1099,356.5688171,10.48358475,0.090609192,0,19.07378904,TRUE
708514.2,4784238.6,102,0.094,0.1708,0.2496,0.3488,0.0544,0.0824,0.028519692,0.188320507,0.117700317,0.212765957,0.452693526,159.4342017,3.926639255,88.26190948,1044,358.0891418,59.68813086,0,4105.174302,25.02942508,TRUE
708514.2,4785652.8,103,0.078,0.0912,0.2336,0.3636,0.1356,0.098,0.014033499,0.149388864,0.174287008,0.171570847,0.490719783,170.4934567,3.276868066,86.16785431,1127.5,357.7091064,27.4897128,0,3404.253977,26.50837483,TRUE
708514.2,4787067,104,0.0168,0.1992,0.4024,0.2652,0.086,0.0304,0.004074242,0.186057039,0.346310548,0.17971933,0.283838841,201.5857162,4.060187264,85.00714111,1151,357.4247742,8.674902838,0,717.0632142,20.6072695,TRUE
708514.2,4788481.2,105,0.1436,0.18,0.2488,0.2892,0.1096,0.0288,0.040289724,0.184246265,0.234042553,0.212313264,0.329108194,177.7417483,4.126859071,83.37976456,1150,357.1573639,10.56350569,0.08475555,1481.623011,22.73879584,TRUE
708514.2,4789895.4,106,0.2956,0.3616,0.1068,0.1144,0.1044,0.0172,0.123585333,0.41466727,0.036668176,0.142598461,0.282480761,125.7437491,3.003126664,88.49404907,1017,358.9053345,249.8215623,2.208433759,7543.564472,25.90674513,TRUE
708514.2,4791309.6,107,0.4684,0.096,0.21,0.1324,0.0244,0.0688,0.343085106,0.212765957,0.079343972,0.107269504,0.257535461,125.1276692,2.915531436,89.39762115,922,359.2958984,938.8899929,6.228216568,13437.51003,31.41693074,TRUE
708514.2,4792723.8,108,0.4492,0.1348,0.2488,0.0964,0.0092,0.0616,0.307831598,0.20416478,0.181077411,0.084653689,0.222272522,129.4364029,2.51859968,88.60237885,869,359.2993469,482.3348333,0.133018489,10728.23854,29.48664554,TRUE
709928.4,4736155.8,109,0.0876,0.0688,0.4112,0.3848,0.0188,0.0288,0.020823902,0.073336351,0.537347216,0.114078769,0.254413762,190.1724881,3.494808142,92.06190872,1314.25,352.2848129,28.71310934,0.672097024,1261.941902,23.63608156,TRUE
709928.4,4737570,110,0.002,0.0228,0.5176,0.4056,0.0448,0.0072,0,0.009053871,0.693979176,0.183793572,0.113173382,285.0914494,4.703640419,86.87083054,1340.25,351.0429535,28.72482873,0.66800322,1802.247682,16.16489362,TRUE
