"V1","V2","V3","V4","V5"
0,0,1,0,0
0,0.0797574070797574,0.920242592920243,0,0
0,0.257852722031411,0.0733873452935494,0,0.66875993267504
0,0.0616208220616208,0.530094776530095,0,0.408284401408284
0,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0.271629034728889,0.728370965271111
0,0,0.681378644681379,0.0297342930297343,0.288887062288887
0,0,0.808552501808553,0.191447498191448,0
0,0,0.909214140909214,0.0576592070576592,0.0331266520331267
0,0,0.916268544916269,0.0393934880393935,0.044337967044338
0,0.121942376121942,0.878057623878058,0,0
0,0,1,0,0
0,0,0.134909380134909,0.776275422776275,0.0888151970888152
0,0,0,0.958102903958103,0.0418970960418971
0,0,0,0.664443994,0.335556006
0,0,0,0.376654264376654,0.623345735623346
0,0,0.0886756750886757,0.0667115660667116,0.844612758844613
0,0,0,0.00766593700766594,0.992334062992334
0,0.207468742207469,0,0.477988816477989,0.314542441314542
0,0.708967720417935,0,0.291032279582065,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0.92954000792954,0,0,0.07045999207046
0,0.236477827709433,0.00545588601636766,0.155384607466154,0.602681678808045
0,0,0.585062514585062,0.377785419377785,0.0371520660371521
0,0.117686400353059,0.691377041074131,0,0.19093655857281
0,0.254712243509424,0.713977218427954,0,0.0313105380626211
0,0.071397988071398,0.928602011928602,0,0
0,0,1,0,0
0,0,0.242091390484183,0.326964415653929,0.430944193861888
0,0,0.970150554970151,0.017084982017085,0.0127644630127645
0,0,0.995655362995655,0,0.00434463700434464
0,0,0.445017891445018,0,0.554982108554982
0,0,0,0.457842834242649,0.542157165757351
0,0.0110584281210741,0,0.607426591876266,0.38151498000266
0,0.657536868657537,0,0.312350720312351,0.0301124110301124
0,0.197266144394532,0.564843431129687,0,0.237890424475781
0,0.133013642266027,0.534390919068782,0,0.332595438665191
0,0,0.52151013804302,0.394003504788007,0.0844863571689727
0,0,0.468488339468488,0.350063031350063,0.181448629181449
0,0,0.36984516973969,0.299711697599423,0.330443132660886
0,0,0,0.386012113096927,0.613987886903073
0,0,0,0.792170342471017,0.207829657528983
0,0,0,0.74277013348554,0.25722986651446
0,0,0,0.533381708,0.466618292
0,0,0.0373465580746931,0.618743481237487,0.34390996068782
0,0,0.644331887644332,0.355668112355668,0
0,0,0.930982410930982,0.0690175890690176,0
0,0,0.722710650722711,0,0.277289349277289
0,0,1,0,0
0,0.105650181,0.894349819,0,0
0,0.194061283776245,0.539493193157973,0,0.266445523065782
0.0222900930891604,0.0630544242522177,0.388390562553562,0,0.52626492010506
0.0108365640325097,0.299514343898543,0.660549650981649,0,0.0290994410872983
0,0.11463406,0.752073253,0,0.133292687
0.0797431440797431,0.12861039512861,0.791646460791646,0,0
0.00907205301814411,0.0821469191642938,0.212764047425528,0,0.696016980392034
0,0.238868895477738,0.624266634248533,0,0.136864470273729
0,0.165896787165897,0.834103212834103,0,0
0,0.0388911460777823,0.845876797691754,0,0.115232056230464
0,0,0.230280823230281,0.18698979118699,0.582729385582729
0,0,0.608221069608221,0.0349785620349786,0.3568003683568
0,0,0.811665298811665,0,0.188334701188335
0,0,1,0,0
0,0,0.124425249124425,0.753633152753633,0.121941598121942
0,0,0,0.678233172678233,0.321766827321767
0,0,0,0.693156256,0.306843744
0,0.0926815970926816,0,0.79208971779209,0.115228685115229
0.343146997343147,0.487614425487614,0,0.169238577169239,0
0.335591187342365,0.433634793734539,0,0.197647366790589,0.0331266521325066
0.52311206161556,0.186520182932601,0,0.290367755451839,0
0.366731950366732,0.431715308431715,0,0.201552741201553,0
0.364515837822579,0.250172263250861,0,0.385311898926559,0
0.0444772300889545,0.493617249987234,0,0.331947620663895,0.129957899259916
0.0443376961773508,0.23356005293424,0.276468814105875,0.177161471708646,0.268471965073888
0,0,0.122901916245804,0.434049322868099,0.443048760886097
0,0,0,0.474253368948507,0.525746631051493
0,0,0.0071024040071024,0.551287883551288,0.44160971244161
0,0,0.0591509161183018,0.317145303634291,0.623703780247408
0,0,0,0.326872696326873,0.673127303673127
0,0,0,0.697915389395831,0.302084610604169
0,0,0,1,0
0,0,0,0.883916288767833,0.116083711232167
0,0,0,0.409781022409781,0.590218977590219
0,0,0.168658920337318,0.355659295711319,0.475681783951364
0,0,0.274910282549821,0.197568579395137,0.527521138055042
0,0,0,1,0
0,0.0209036880209037,0,0.979096311979096,0
0,0.261610744261611,0.0454725450454725,0.692916710692917,0
0,0.161194009483582,0.0539074241617223,0.685772215057317,0.0991263512973791
0,0,0,0.672108118344216,0.327891881655784
0,0,0,0.391972135175916,0.608027864824084
0,0.059383021118766,0,0.186151361372303,0.754465617508931
0,0.206922995413846,0,0.0986916801973834,0.694385324388771
0,0,0,0.477891565477892,0.522108434522108
0,0.333117653333118,0.146496166146496,0.0945965250945965,0.42578965542579
0,0,0.409848872195291,0.590151127804709,0
0,0,0.227916408,0,0.772083592
0,0,0.818924600818925,0,0.181075399181075
0,0,0.063051037063051,0,0.936948962936949
0,0,0.323010421646021,0.00903081801806164,0.667958760335918
0,0,0.0765883351531767,0.369037436738075,0.554374228108748
0,0,0,0.402229450402229,0.597770549597771
0,0,0,0.47878005743634,0.52121994256366
0,0,0.0551190371102381,0.335627841671256,0.609253121218506
0,0,0.71833022743666,0.0695388161390776,0.212130956424262
0,0,0.966873339966873,0,0.0331266600331267
0,0.456046767456047,0.191937591191938,0,0.352015641352016
0,0.420298868840598,0.187067850374136,0.107103234214206,0.28553004657106
0,0,0.124273797124274,0.372129487372129,0.503596715503597
0.122081380366244,0.544791026634373,0.0918696432756089,0.0981356932944071,0.143122256429367
0,0.0102945570205891,0.743071480486143,0,0.246633962493268
0,0,0.811665087811665,0,0.188334912188335
0,0,0.441090783441091,0.388897562388898,0.170011654170012
0,0,0,0.52625025952625,0.47374974047375
0,0,0.0447469260447469,0,0.955253073955253
0,0,0.490826287490826,0,0.509173712509174
0,0,0.864582064,0,0.135417936
0,0,1,0,0
0,0,1,0,0
0,0,0.914492900914493,0,0.0855070990855071
0,0.106849345106849,0.516150858516151,0,0.376999796377
0,0.258557595258558,0.603548893603549,0,0.137893511137893
0,0,1,0,0
0,0,0.717376911717377,0,0.282623088282623
0,0,0,0.311481170311481,0.688518829688519
0,0,0,0.0447687220447687,0.955231277955231
0,0,0,0.000127074,0.999872926
0,0,0.140638866,0,0.859361134
0,0,0.272781332272781,0,0.727218667727219
0,0,0.84716958184717,0,0.15283041815283
0,0,0.234164363468329,0.141868112283736,0.623967524247935
0,0,0,0.16168959716169,0.83831040283831
0,0,0,0.551837413551837,0.448162586448163
0,0,0,0.234297599468595,0.765702400531405
0,0,0.191040602191041,0.26492018426492,0.544039213544039
0,0,0.164778276164778,0.106199452106199,0.729022271729022
0,0,0,0.226110459,0.773889541
0,0,0.0443133061329399,0.445301892335906,0.510384801531154
0,0,0.110415198331246,0.21087323763262,0.678711564036135
0,0,0.25582997851166,0.100886976201774,0.643283045286566
0,0,0.201331788805327,0.242074854968299,0.556593356226373
0.117951211589756,0.116662836583314,0,0.369676439848382,0.395709511978548
0.00385112200770224,0.183327934366656,0,0.000376813000753626,0.812444130624888
0,0,0,0.639166881639167,0.360833118360833
0,0,0.113477685453911,0.651655154606621,0.234867159939469
0,0,0.27546752310187,0.27090245108361,0.45363002581452
0,0,0,0.510747483532242,0.489252516467758
0,0,0.515525342515525,0.0148993080148993,0.469575349469575
0,0,0.762610548762611,0,0.237389451237389
0,0,0.174461581348923,0.0397088390794177,0.785829579571659
0,0,0,0.382172230146517,0.617827769853483
0,0,0,0.434166688434167,0.565833311565833
0,0,0.0142844240428533,0.055849323167548,0.929866252789599
0,0,0.262446839262447,0.000243515000243515,0.73730964573731
0,0,0.329193743329194,0.044636980044637,0.626169276626169
0,0,0.160894477160894,0.133854146133854,0.705251376705251
0,0,0,0.381024056381024,0.618975943618976
0,0,0,0.743366084,0.256633916
0,0,0,0.611543306611543,0.388456693388457
0,0,0,0.538923819443195,0.461076180556805
0,0,0,0.132987706296584,0.867012293703416
0,0,0.627344063627344,0,0.372655936372656
0,0,0.633512863267026,0.201832563403665,0.164654573329309
0,0,0.892500762785002,0.0209729310419459,0.0865263061730526
0,0,0.466031019466031,0,0.533968980533969
0,0,1,0,0
0,0,0.950786277950786,0,0.0492137220492137
0,0,0.0893374970893375,0.178328265178328,0.732334237732334
0,0,0.574738091574738,0.0439341710439342,0.381327737381328
0,0,0.289507390579015,0.00134205700268411,0.709150552418301
0,0,0,0.178465193178465,0.821534806821535
0,0,0,0.383542037383542,0.616457962616458
0,0,0.0773248460773249,0.159807604159808,0.762867549762868
0,0,0.600271576200543,0.178056741356113,0.221671682443343
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0.255373742021495,0.268533169074133,0,0.476093088904372
0,0,0.198534342397069,0,0.801465657602931
0,0,0.923225203,0,0.076774797
0,0,0,0,0
0,0,0.0276194038468506,0,0.972380596153149
0,0,0.0442265034566481,0.102844271237555,0.852929225305797
0,0.0503362388165718,0,0,0.949663761183428
0,0.567552617986922,0,0,0.432447382013078
0,0.395499205486318,0,0,0.604500794513682
0,0.258626318034505,0.00354199501416798,0.427169057708676,0.310662629242651
0,0.570359370140719,0.292275347584551,0.137365282274731,0
0,0.299011051598022,0.557435936114872,0.0990757821981516,0.0444772300889545
0,0,0.242508982242509,0.310948496310949,0.446542521446543
0,0.210896577421793,0.757885467515771,0,0.0312179550624359
0,0,1,0,0
0,0,0.444488070888976,0.224793815449588,0.330718113661436
0,0,0,0.86458751,0.13541249
0,0,0,1,0
0,0,0,1,0
0,0,0.299991079299991,0.552106862552107,0.147902058147902
0,0,0,0.129403181129403,0.870596818870597
0.0444772180889544,0.152846238305692,0,0.665828929331658,0.136847614273695
0,0.996402506996403,0,0.00359749300359749,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0.0327109460654219,0.885180516770361,0,0,0.0821085371642171
0.0446138881784556,0.292746222170985,0.276451958105808,2.2821000091284e-05,0.38616511054466
0,0,0.000126555000126555,0.195721286195721,0.804152158804152
0,9.0507000271521e-05,0.20716345262149,0.419456029258368,0.37329001111987
0,0.230566869461134,0.0156552690313105,0.200369137400738,0.553408724106817
0,0.430164115720656,0.290667915162672,0.112888187451553,0.166279781665119
0,0.122904508122905,0.877095491877096,0,0
0,0.0698666341397333,0.546471257092943,0.0893196031786392,0.294342505588685
0,0,0.982807394965615,5.3941000107882e-05,0.0171386640342773
0,0.00321834600643669,0.814500348629001,0,0.182281305364563
0,0.0624768541874306,0.476454998429365,0.0373449821120349,0.423723165271169
0,0,0,0.940327302880655,0.0596726971193454
0,0,0,0.831866708831867,0.168133291168133
0,0.275776202551552,0.19249521138499,0.313097604626195,0.218630981437262
0,0.828932898657866,0.134813909269628,0,0.0362531920725064
0,0.761140379522281,0.0478257620956515,0.0487432890974866,0.142290569284581
0,0.0550604271101209,0,0.489123754978248,0.455815817911632
0,0,0.0498223680996447,0.663068829326138,0.287108802574218
0,0,0,0.298910834349843,0.701089165650157
0,0,0,0.72197934405118,0.27802065594882
0,0,0,0.955347459955348,0.0446525400446525
0,0,0,0.967117114,0.032882886
0,0,0.0328476160328476,0.779492212779492,0.18766017118766
0,0,0,0.589278370178557,0.410721629821443
0,0,0.000418566001255698,0.251252391753757,0.748329042244987
0,0,0.261113599522227,0.289905987579812,0.448980412897961
0,0,0.965988748,0,0.034011252
0,0,1,0,0
0,0.278487734835463,0.704650575113952,0,0.0168616900505851
0,0.131675215131675,0.232296892232297,0,0.636027892636028
0,0,0.996800585996801,0,0.00319941400319941
0,0.0187742900187743,0.918311325918311,0,0.0629143840629144
0,0.185805408371611,0.181644379363289,0,0.6325502122651
0.0446027250446027,0.91760960891761,0.000257519000257519,0,0.0375301470375301
0.0444912341334737,0.375092907125279,0.311341648934025,0,0.269074209807223
0,0.846722707846723,0,0,0.153277292153277
0,0.999860478,0.000139522,0,0
0,0.96101003796101,0.000418566000418566,0,0.0385713960385714
0,0.0225302310450605,0,0.773324250546649,0.204145518408291
0,0,0.315584367631169,0.325356365650713,0.359059266718119
0,0,0.868501392,0,0.131498608
0,0,0.898763984898764,0,0.101236015101236
0,0,0.303265362303265,0.420794607420795,0.27594003027594
0,0,0,0.38788952738789,0.61211047261211
0,0,0,0.94699143,0.05300857
0,0,0,0.934304767934305,0.0656952320656952
0,0.246874107246874,0,0.687430660687431,0.0656952320656952
0,0.243532253487065,0,0.756467746512935,0
0.000139522000139522,0.0708788000708788,0,0.928981677928982,0
0.15475653846427,0.84524346153573,0,0,0
3.2676000065352e-05,0.504007761008015,0,0.495959562991919,0
0,3.4491000034491e-05,0,0.999965508999966,0
0.354547100709094,0.133676761267354,0,0.511776138023552,0
0.111583763223168,0.121802335243605,0,0.535111092070222,0.231502809463006
0,0,0,0.151993066151993,0.848006933848007
0,0,0,0.424766430424766,0.575233569575234
0,0,0,0.999866443,0.000133557
0,0,0,0.517948568035897,0.482051431964103
0,0.0773248460773248,0,0.882342873882343,0.0403322800403323
0,0.133432209,0,0.866567791,0
0,0,0,1,0
0,0,0,0.637751785913255,0.362248214086745
0,0,0,0.716782962433566,0.283217037566434
0,0,0.0447562740447563,0.635320686635321,0.319923039319923
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0.138657547138658,0,0.861342452861342,0
0,0.283491673850475,0,0.640362675921088,0.0761456502284369
0,0.076829516153659,0,0.438503398877007,0.484667084969334
0,0.659496491659497,0,0.322413089322413,0.0180904190180904
0,0.549496916549497,0,0.450363561450364,0.000139522000139522
0,0,0,0.882229314882229,0.117770685117771
0,0,0,0.800010529600021,0.199989470399979
0,0,0,1,0
0,0,0.0818481650818482,0,0.918151834918152
0,0,0.780940597780941,0,0.219059402219059
0,0,0.049448939,0,0.950551061
0,0,0.755522925755523,0,0.244477074244477
0,0,0.775286954,0,0.224713046
0,0.0336222490672445,0.319825529639651,0,0.646552221293104
0,0.321069300321069,0,0.044617011044617,0.634313688634314
0,0.022345072,0,0.555085583,0.422569345
0,0,0.0885224080885224,0.540283785540284,0.371193806371194
0,0,0.179419240179419,0.0476494020476494,0.772931357772931
0,0,0.219245605,0,0.780754395
0,0,0.0476577130953154,0.212316435424633,0.740025851480052
0,0,0,0.689811435689812,0.310188564310189
0.0773248261546497,0.195161382390323,0.084046007168092,0.608897934217796,0.0345698500691397
0,0.138287994276576,0.861712005723424,0,0
0,0.324177688324178,0.670154288670154,0,0.00566802300566802
0,0.484670455969341,0.251909093503818,0,0.263420450526841
0,0.0104488620104489,0,0.153767435153767,0.835783702835784
0,0,0,0,1
0,0,0.0213572650213573,0,0.978642734978643
0,0,0.509352002509352,0,0.490647997490648
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0.0605476940605477,0.553789168553789,0,0.385663137385663
0,0.0188188900376378,0.347250623694501,0,0.633930486267861
0,0,1,0,0
0,0,0.537426174,0,0.462573826
0,0,0,0,1
0,0,0,0,1
0,0,0.386371799386372,0,0.613628200613628
0,0,0.346573071,0,0.653426929
0,0,0.664724594664725,0,0.335275405335275
0,0,0.681633488681633,0,0.318366511318367
0,0,0.153506244460519,0.169264466507793,0.677229289031688
0,0,0.220624229220624,0.109229002109229,0.670146768670147
0,0,0,0.0677369571354739,0.932263042864526
0,0,0,0.349135040349135,0.650864959650865
0,0,0,0.260435247,0.739564753
0,0,0.0333613500333613,0.00589338300589338,0.960745266960745
0,0,0.253097625253098,0.306326630306327,0.440575744440576
0,0,0,0.376437298376437,0.623562701623563
0,0,0.425791062,0,0.574208938
0,0,0.00572948401145897,0,0.994270515988541
0,0,0.0427147790854296,0.00956478601912957,0.947720434895441
0.100584333201169,0.357480955714962,0,0.310719244621439,0.231215466462431
0,0.00820535503282142,0.0871920203487681,0.356743148426973,0.547859476191438
0,0,0.0871920192615761,0.379078107137234,0.53372987360119
0,0,0,0.453460680453461,0.546539319546539
0,0,0.0116298730116299,0.360803035360803,0.627567091627567
0,0,0,0.0116296130232592,0.988370386976741
0,0.0658347371316695,0.233772966467546,0,0.700392296400785
0,0,0.774865937,0,0.225134063
0,0,0.378234650378235,0.0395848670395849,0.58218048258218
0,0,0.023706320071119,0.611332209833997,0.364961470094884
0,0,0,0.12669520525339,0.87330479474661
0,0,0.156126345156126,0,0.843873654843874
0,0,0.0780294390780294,0.0396533310396533,0.882317229882317
0,0,0,0.506818692506819,0.493181307493181
0,0,0,0.52078036952078,0.47921963047922
0,0,0,0.830975115830975,0.169024884169025
0,0,0,0.978642734978643,0.0213572650213573
0,0,0,0.812936607625873,0.187063392374127
0,0,0,0.0580497800580498,0.94195021994195
0,0.0871922791743846,0.323564101647128,0,0.589243619178487
0,0,1,0,0
0,0,0.891450742891451,0.108549257108549,0
0,0,0.880901749880902,0,0.119098250119098
0,0,0.898474048,0,0.101525952
0,0,0.882889032882889,0,0.117110967117111
0,0,0.879062546,0,0.120937454
0,0,0.165818425331637,0.104748705209497,0.729432869458866
0,0,0.729386118729386,0.0500407410500407,0.220573140220573
0,0,0.706228809,0,0.293771191
0,0,0.762182386762182,0.0170362270170362,0.220781386220781
0,0,0.633514254633514,0.0178531270178531,0.348632618348633
0,0,0.827660341,0,0.172339659
0,0,0.831898865831899,0,0.168101134168101
0,0,0.864803017,0,0.135196983
0,0,1,0,0
0,0,1,0,0
0,0,0.912301239912301,0.0432215300432215,0.0444772300444772
0,0.166419346499258,0.202299107606897,0.0226132240678397,0.608668321826005
0,0,0.871729366871729,0,0.128270633128271
0,0,1,0,0
0,0,0,0,0
0,0,0,0,1
0,0.00244545483862355,0.0809816947509907,0.125762339648793,0.790810510761592
0,0.300980647570036,0.259844311251414,0.158373848874387,0.280801192304163
0,1,0,0,0
0,0,0,0.276937190647872,0.723062809352128
0,0,0,0.820541813,0.179458187
0,0.0211057050211057,0,0.78122021778122,0.197674077197674
0,0.212130232848521,0.0181013150724053,0.503073898012296,0.266694554066778
0,0.679716309039149,0.143724914431175,0.143571387430714,0.0329873890989622
0,0.131802029131802,0.868197970868198,0,0
0,0,1,0,0
0,0,0.947384582,0,0.052615418
0,0,0.118442881118443,0.622692211622692,0.258864907258865
0,0,0,1,0
0,0,0,1,0
0,0,0.187714324187714,0.80659016480659,0.00569551100569551
0,0,0.0907793992723382,0.383444268150333,0.525776332577329
0,0.592259530776779,0,0.339370734018112,0.0683697352051092
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0.0049201010049201,0.99507989899508,0,0,0
0.00670977101341954,0.26975989253952,0.200521366401043,0,0.523008970046018
0,0,0.401120534401121,0.0105406660105407,0.588338799588339
0,0,0.159191902159192,0.379652953379653,0.461155144461155
0,0,0,0.897546408795093,0.102453591204907
0,0.0131570990394713,0,0.584198669752596,0.402644231207933
0,0.132469782397409,0.166944716500834,0.639226104917678,0.0613593961840782
0,0.212845998212846,0.784441618784442,0,0.00271238300271238
0,0.361467617361468,0.638532382638532,0,0
0,0.220752600220753,0.73476991073477,0,0.0444774890444775
0.0889547193558189,0.350599763402399,0.212410315849641,0,0.348035201392141
0,0.262505776525012,0.021357006042714,0.130604421261209,0.585532796171066
0,0.25537348176612,0,0.149931574449795,0.594694943784085
0,0.61655998123312,0.104350367208701,0,0.279089651558179
0,0.607216722428867,0.392783277571133,0,0
0,0.478384312956769,0.181637071363274,0,0.339978615679957
0,0.00525697701577093,0.316570877949713,0.194158844582477,0.48401330045204
0,0,0.666428511332857,0.321941359643883,0.0116301290232603
0,0,0.378077332756155,0.240294002480588,0.381628664763257
0,0,0.930731392930731,0.0176142850176143,0.0516543220516543
0,0,0.472137578472138,0.195163767195164,0.332698654332699
0,0,0.241752180725257,0.458420718375262,0.299827100899481
0,0,0.491932223983864,0.0765232211530464,0.431544554863089
0,0,0.448663102897326,0.518302560036605,0.0330343370660687
0,0,0.0492378401477135,0.4355666903067,0.515195469545586
0,0,0.251517757503036,0.372268749744537,0.376213492752427
0,0,0.492178850492179,0,0.507821149507821
0,0,0.986933671,0,0.013066329
0.044477489088955,0.111219137222438,0.844303373688607,0,0
0,0.932726357805663,0.0443226380010959,0,0.0229510041932407
0,0.272804224272804,0.727195775727196,0,0
0,0.104045908104046,0.895954091895954,0,0
0,0.457515499457516,0.474747524474748,0,0.067736976067737
0,0.699506849699507,0,0,0.300493150300493
0.0782454843129819,0.66702256166809,0,0,0.254731954018928
0.119258489238517,0.880741510761483,0,0,0
0,1,0,0,0
0,0.961549194,0,0.038450806,0
0,0.227419320682258,0,0.605868542817606,0.166712136500136
0,0.061994005123988,0.562745818125492,0.0116298730232597,0.363630303727261
0,0,0.934165262934165,0,0.0658347370658347
0,0,0.732742431465485,0.021357524042715,0.2459000444918
0,0,0.20418499040837,0.30858025061716,0.487234758974469
0,0,0,0.947466791,0.052533209
0,0,0,0.961537015961537,0.038462984038463
0,0,0,0.448635496897271,0.551364503102729
0,0,0,0.218527506218528,0.781472493781472
0,0,0,1,0
0.065834754263339,0.447204343788817,0,0.486960901947844,0
0.295972606071808,0.574870613024094,0,0.129156780904097,0
0.170297440510892,0.246969800740909,0,0.582732758748198,0
0,0,0,1,0
0,0,0,1,0
0.31067982593204,0.104237842312714,0,0.585082331755247,0
0.210164420210164,0.282805401282805,0,0.433795321433795,0.0732348570732349
0.0326181050326181,0,0,0.384518433384518,0.582863461582864
0,0,0,0.405101324405101,0.594898675594899
0,0,0,0.743496789486993,0.256503210513006
0,0.210896263210896,0,0.789103736789104,0
0,0,0,1,0
0,0,0,0.939253395939253,0.0607466040607466
0,0,0,0.381325502,0.618674498
0,0,0,0.412672865412673,0.587327134587327
0,0,0,0.947164160947164,0.0528358390528358
0,0,0.0585508151756524,0.796501989389506,0.144947195434842
0,0,0.13895344841686,0.785369520356109,0.0756770312270311
0,0,0,1,0
0,0,0,0.905280031,0.094719969
0,0.00995534500995535,0,0.404033019404033,0.586011635586012
0,0.229426054688278,0,0.412256893236771,0.358317052074951
0,0.76662505253325,0,0.23337494746675,0
0,0.551399138102798,0.197504005395008,0.153208050306416,0.0978888061957776
0,0,0,0.63352021863352,0.36647978136648
0,0.291963367291963,0,0.708036632708037,0
0,0.019378021019378,0,0.594884930594885,0.385737048385737
0,0,0.374821901374822,0,0.625178098625178
0,0,0.864723955,0,0.135276045
0,0,0.504651299504651,0,0.495348700495349
0,0,0.940696335940696,0,0.0593036640593037
0,0,0.999364889,0,0.000635111
0,0.134488998537956,0.513025614052102,0,0.352485387409942
0,0.443856215887712,0.00521237001042474,0,0.550931414101863
0,0,0.015751997015752,0.0232597400232597,0.960988262960988
0,0,0.158224624158225,0.210032214210032,0.631743161631743
0,0,0.156528055313056,0.00276684300553369,0.84070510168141
0,0,0.353463080353463,0,0.646536919646537
0,0,0.127406270254813,0.229136059458272,0.643457670286915
0,0,0,0.274615936823848,0.725384063176152
0.0116296130581481,0.0919658574598293,0.348249412741247,0.273999757369999,0.274155359370777
0,0.166227136664909,0.185757642743031,0.0732750532931002,0.574740167298961
0,0.211882309423765,0.00368566700737133,0.0335120320670241,0.75091999150184
0,0.0222618190222618,0.0390293720390294,0,0.938708808938709
0,0.0223549260223549,0,0.00762781700762782,0.970017256970017
0,0,0.465548656465549,0,0.534451343534451
0,0,0.814861389814861,0,0.185138610185139
0,0,0.592180846776543,0.108689067326067,0.29913008589739
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,0.716075828716076,0,0.283924171283924
0,0,0.758161076758161,0,0.241838923241839
0,0,0.990132828990133,0,0.00986717100986717
0,0,0.931992537931993,0,0.0680074620680075
0,0,0.157412606,0,0.842587394
0,0,0.355707883,0,0.644292117
0,0,0.789960524,0,0.210039476
0,0,0.309574460309574,0.0988218670988219,0.591603672591604
0,0,0.86076050586076,0,0.139239494139239
0,0,0.143771853143772,0,0.856228146856228
0,0,0,0,1
0,0,0.224149051,0,0.775850949
0,0,0,0,1
0,0,0,0.137818858137819,0.862181141862181
0,0,0,0.13257014513257,0.86742985486743
0,0,0.301709432,0,0.698290568
0,0,0.513747728,0,0.486252272
0,0,0.606382802606383,0.0462399290462399,0.347377268347377
0,0,0.375922680751845,0,0.624077319248155
0,0,0.26181516752363,0,0.73818483247637
0,0.00212187800636563,0.78324997634975,0,0.214628145643884
0.133432174934025,0.286238736003671,0.0698251224887759,0.281156290968094,0.229347675605434
0,0,0.6072749154291,0.017071755068287,0.375653329502613
0,0,0.936612864936613,0,0.0633871350633871
0,0,0.829733375829733,0,0.170266624170267
0,0,0.125344039125344,0,0.874655960874656
0,0,0,0,1
0,0.477680601955361,0,0,0.522319398044639
0,0.257077571257078,0.0793873160793873,0,0.663535112663535
0,0,0.269391117538782,0,0.730608882461218
0,0,0.302312825604626,0.0329868700659737,0.664700304329401
0,0,0,0.388805756777611,0.611194243222388
