category,min,max,mean,stddev,sum,count
418,0.489314902,1.454978775,1.11014805333,0.538757538036,3.33044416,3
419,0.87935344,1.356244139,1.1177987895,0.337212647148,2.235597579,2
776,1.318718804,3.559495317,2.4391070605,1.58446826747,4.878214121,2
499,0.872615615,1.307043709,1.089829662,0.307187051205,2.179659324,2
319,1.933401796,1.933401796,1.933401796,nan,1.933401796,1
318,1.933956627,1.933956627,1.933956627,nan,1.933956627,1
313,0.123014506,1.631727085,0.8773707955,1.06682089547,1.754741591,2
312,0.003915493,2.199555201,1.101735347,1.55255172657,2.203470694,2
311,2.203251538,2.203251538,2.203251538,nan,2.203251538,1
310,2.203251538,2.203251538,2.203251538,nan,2.203251538,1
317,1.959865652,1.959865652,1.959865652,nan,1.959865652,1
316,2.031267488,2.031267488,2.031267488,nan,2.031267488,1
315,2.031267488,2.031267488,2.031267488,nan,2.031267488,1
314,0.036493975,2.014147219,1.025320597,1.39841201967,2.050641194,2
861,0.00295223,6.485690193,2.14000058267,2.6055194586,12.840003496,6
496,0.018537546,7.848356492,1.7841206354,2.64602328662,17.841206354,10
832,0.07350238,2.891768098,1.4138511814,0.999766910036,7.069255907,5
833,0.941472614,6.109984954,3.386385634,2.59550178049,10.159156902,3
830,0.185464923,1.172932212,0.6791985675,0.698244816252,1.358397135,2
497,0.148443559,2.787345754,0.87391115675,1.27722472952,3.495644627,4
836,0.572929733,13.87219104,6.45756597833,6.78035671344,19.372697935,3
837,1.556520973,4.522148039,3.24008573067,1.52303615724,9.720257192,3
834,1.827995437,4.570562238,3.1992788375,1.93928758284,6.398557675,2
835,0.055302258,4.684451839,2.11914973533,1.56661799285,12.714898412,6
838,0.275222726,2.18726065,1.29347265525,0.796148831882,5.173890621,4
839,0.993672832,2.561826939,1.7777498855,1.10885240301,3.555499771,2
808,0.146244237,2.763882796,1.229270383,1.30215365408,4.917081532,4
3,0.474946668,0.474946668,0.474946668,nan,0.474946668,1
725,0.011402026,8.087137306,1.65063140878,2.5826204163,14.855682679,9
368,0.32521163,0.32521163,0.32521163,nan,0.32521163,1
369,0.741904409,0.998571937,0.870238173,0.181491349559,1.740476346,2
366,0.001675886,0.001675886,0.001675886,nan,0.001675886,1
367,0.018511832,0.018511832,0.018511832,nan,0.018511832,1
364,1.005973361,1.253584097,1.129778729,0.17508723052,2.259557458,2
365,0.000781409,0.000781409,0.000781409,nan,0.000781409,1
362,0.513543476,1.27853617,0.9833347335,0.32818765765,3.933338934,4
363,0.655090973,2.149329777,1.402210375,1.05658639102,2.80442075,2
360,0.05696162,2.00801461,0.837703381667,1.03221859093,2.513110145,3
361,0.434933266,2.382597532,1.2801778285,0.932440598981,5.120711314,4
882,0.002620137,5.180540825,1.3241518545,1.97904465104,7.944911127,6
380,0.882193926,1.38952014,1.135857033,0.358733806193,2.271714066,2
381,0.119156755,1.498646595,0.623996324667,0.760472235135,1.871988974,3
382,0.12839455,0.298938815,0.2136666825,0.120593006274,0.427333365,2
383,0.351189819,0.351189819,0.351189819,nan,0.351189819,1
384,0.07490442,2.857449186,1.29496989975,1.42808178872,5.179879599,4
385,0.276883778,1.59436701,0.930354442333,0.65880487661,2.791063327,3
386,0.110325941,1.84616083,0.9344734324,0.708982308937,4.672367162,5
387,0.052258397,2.495153752,1.34449721233,1.22758648757,4.033491637,3
388,0.173813286,3.10495441,1.639383848,2.0726297654,3.278767696,2
389,0.231254689,5.882645039,2.74142673667,2.87805798303,8.22428021,3
